2025-06-15 11:05:00 - SYSTEM - Activity tracking started
2025-06-15 11:05:07 - MOUSE_MOVE - X: 1099, Y: 949
2025-06-15 11:05:11 - MOUSE_MOVE - X: 1610, Y: 896
2025-06-15 11:05:11 - MOUSE_MOVE - X: 1610, Y: 895
2025-06-15 11:05:11 - MOUSE_MOVE - X: 1610, Y: 893
2025-06-15 11:05:11 - MOUSE_MOVE - X: 1610, Y: 893
2025-06-15 11:05:11 - MOUSE_MOVE - X: 1611, Y: 892
2025-06-15 11:05:11 - MOUSE_MOVE - X: 1612, Y: 891
2025-06-15 11:05:12 - MOUSE_MOVE - X: 1612, Y: 891
2025-06-15 11:05:12 - MOUSE_MOVE - X: 1612, Y: 890
2025-06-15 11:05:12 - MOUSE_MOVE - X: 1612, Y: 889
2025-06-15 11:05:12 - MOUSE_MOVE - X: 1612, Y: 889
2025-06-15 11:05:12 - MOUSE_MOVE - X: 1612, Y: 888
2025-06-15 11:05:12 - MOUSE_MOVE - X: 1612, Y: 887
2025-06-15 11:05:12 - MOUSE_MOVE - X: 1612, Y: 886
2025-06-15 11:05:12 - MOUSE_MOVE - X: 1612, Y: 885
2025-06-15 11:05:12 - MOUSE_MOVE - X: 1612, Y: 884
2025-06-15 11:05:12 - MOUSE_RIGHT_DOWN - X: 1612, Y: 884
2025-06-15 11:05:12 - MOUSE_RIGHT_UP - X: 1612, Y: 884
2025-06-15 11:05:14 - MOUSE_MOVE - X: 1643, Y: 925
2025-06-15 11:05:14 - MOUSE_MOVE - X: 1642, Y: 923
2025-06-15 11:05:14 - MOUSE_MOVE - X: 1640, Y: 921
2025-06-15 11:05:14 - MOUSE_MOVE - X: 1637, Y: 918
2025-06-15 11:05:14 - MOUSE_MOVE - X: 1634, Y: 916
2025-06-15 11:05:14 - MOUSE_MOVE - X: 1631, Y: 914
2025-06-15 11:05:14 - MOUSE_MOVE - X: 1629, Y: 912
2025-06-15 11:05:14 - MOUSE_MOVE - X: 1625, Y: 911
2025-06-15 11:05:14 - MOUSE_MOVE - X: 1622, Y: 910
2025-06-15 11:05:14 - MOUSE_MOVE - X: 1621, Y: 908
2025-06-15 11:05:14 - MOUSE_MOVE - X: 1618, Y: 907
2025-06-15 11:05:14 - MOUSE_MOVE - X: 1614, Y: 906
2025-06-15 11:05:14 - MOUSE_MOVE - X: 1614, Y: 905
2025-06-15 11:05:14 - MOUSE_MOVE - X: 1612, Y: 904
2025-06-15 11:05:14 - MOUSE_MOVE - X: 1611, Y: 904
2025-06-15 11:05:14 - MOUSE_MOVE - X: 1610, Y: 903
2025-06-15 11:05:14 - MOUSE_MOVE - X: 1609, Y: 902
2025-06-15 11:05:14 - MOUSE_MOVE - X: 1609, Y: 901
2025-06-15 11:05:14 - MOUSE_MOVE - X: 1609, Y: 901
2025-06-15 11:05:14 - MOUSE_MOVE - X: 1606, Y: 898
2025-06-15 11:05:14 - MOUSE_MOVE - X: 1605, Y: 898
2025-06-15 11:05:14 - MOUSE_MOVE - X: 1605, Y: 897
2025-06-15 11:05:14 - MOUSE_MOVE - X: 1604, Y: 896
2025-06-15 11:05:14 - MOUSE_MOVE - X: 1603, Y: 895
2025-06-15 11:05:14 - MOUSE_MOVE - X: 1603, Y: 894
2025-06-15 11:05:14 - MOUSE_MOVE - X: 1602, Y: 893
2025-06-15 11:05:14 - MOUSE_MOVE - X: 1602, Y: 892
2025-06-15 11:05:14 - MOUSE_MOVE - X: 1601, Y: 891
2025-06-15 11:05:14 - MOUSE_MOVE - X: 1601, Y: 890
2025-06-15 11:05:14 - MOUSE_MOVE - X: 1601, Y: 889
2025-06-15 11:05:14 - MOUSE_MOVE - X: 1600, Y: 888
2025-06-15 11:05:14 - MOUSE_MOVE - X: 1600, Y: 888
2025-06-15 11:05:14 - MOUSE_MOVE - X: 1598, Y: 888
2025-06-15 11:05:14 - MOUSE_MOVE - X: 1598, Y: 887
2025-06-15 11:05:14 - MOUSE_MOVE - X: 1598, Y: 887
2025-06-15 11:05:14 - MOUSE_MOVE - X: 1598, Y: 886
2025-06-15 11:05:14 - MOUSE_MOVE - X: 1597, Y: 886
2025-06-15 11:05:14 - MOUSE_MOVE - X: 1596, Y: 885
2025-06-15 11:05:14 - MOUSE_MOVE - X: 1596, Y: 885
2025-06-15 11:05:14 - MOUSE_MOVE - X: 1595, Y: 884
2025-06-15 11:05:14 - MOUSE_MOVE - X: 1594, Y: 884
2025-06-15 11:05:14 - MOUSE_MOVE - X: 1594, Y: 884
2025-06-15 11:05:14 - MOUSE_MOVE - X: 1594, Y: 884
2025-06-15 11:05:14 - MOUSE_MOVE - X: 1593, Y: 884
2025-06-15 11:05:14 - MOUSE_MOVE - X: 1593, Y: 883
2025-06-15 11:05:14 - MOUSE_MOVE - X: 1591, Y: 883
2025-06-15 11:05:14 - MOUSE_MOVE - X: 1591, Y: 881
2025-06-15 11:05:14 - MOUSE_MOVE - X: 1590, Y: 881
2025-06-15 11:05:14 - MOUSE_MOVE - X: 1589, Y: 881
2025-06-15 11:05:14 - MOUSE_MOVE - X: 1589, Y: 881
2025-06-15 11:05:14 - MOUSE_MOVE - X: 1589, Y: 881
2025-06-15 11:05:14 - MOUSE_MOVE - X: 1588, Y: 880
2025-06-15 11:05:14 - MOUSE_MOVE - X: 1587, Y: 880
2025-06-15 11:05:14 - MOUSE_MOVE - X: 1587, Y: 879
2025-06-15 11:05:14 - MOUSE_MOVE - X: 1587, Y: 879
2025-06-15 11:05:14 - MOUSE_MOVE - X: 1586, Y: 879
2025-06-15 11:05:14 - MOUSE_MOVE - X: 1586, Y: 879
2025-06-15 11:05:14 - MOUSE_MOVE - X: 1585, Y: 879
2025-06-15 11:05:16 - MOUSE_RIGHT_DOWN - X: 1585, Y: 879
2025-06-15 11:05:16 - MOUSE_RIGHT_UP - X: 1585, Y: 879
2025-06-15 11:05:16 - MOUSE_MOVE - X: 1586, Y: 881
2025-06-15 11:05:16 - MOUSE_MOVE - X: 1589, Y: 884
2025-06-15 11:05:16 - MOUSE_MOVE - X: 1592, Y: 889
2025-06-15 11:05:16 - MOUSE_MOVE - X: 1596, Y: 894
2025-06-15 11:05:16 - MOUSE_MOVE - X: 1599, Y: 896
2025-06-15 11:05:16 - MOUSE_MOVE - X: 1601, Y: 900
2025-06-15 11:05:16 - MOUSE_MOVE - X: 1603, Y: 902
2025-06-15 11:05:16 - MOUSE_MOVE - X: 1606, Y: 904
2025-06-15 11:05:16 - MOUSE_MOVE - X: 1607, Y: 906
2025-06-15 11:05:16 - MOUSE_MOVE - X: 1609, Y: 907
2025-06-15 11:05:16 - MOUSE_MOVE - X: 1611, Y: 910
2025-06-15 11:05:16 - MOUSE_MOVE - X: 1612, Y: 911
2025-06-15 11:05:16 - MOUSE_MOVE - X: 1613, Y: 912
2025-06-15 11:05:16 - MOUSE_MOVE - X: 1615, Y: 912
2025-06-15 11:05:16 - MOUSE_MOVE - X: 1616, Y: 912
2025-06-15 11:05:16 - MOUSE_MOVE - X: 1617, Y: 913
2025-06-15 11:05:16 - MOUSE_MOVE - X: 1617, Y: 913
2025-06-15 11:05:16 - MOUSE_MOVE - X: 1618, Y: 913
2025-06-15 11:05:17 - MOUSE_MOVE - X: 1619, Y: 913
2025-06-15 11:05:17 - MOUSE_MOVE - X: 1619, Y: 913
2025-06-15 11:05:17 - MOUSE_MOVE - X: 1620, Y: 913
2025-06-15 11:05:17 - MOUSE_MOVE - X: 1620, Y: 914
2025-06-15 11:05:17 - MOUSE_MOVE - X: 1621, Y: 914
2025-06-15 11:05:17 - MOUSE_MOVE - X: 1621, Y: 914
2025-06-15 11:05:17 - MOUSE_MOVE - X: 1622, Y: 914
2025-06-15 11:05:17 - MOUSE_MOVE - X: 1623, Y: 914
2025-06-15 11:05:17 - MOUSE_MOVE - X: 1624, Y: 914
2025-06-15 11:05:17 - MOUSE_MOVE - X: 1624, Y: 914
2025-06-15 11:05:18 - MOUSE_LEFT_DOWN - X: 1624, Y: 914
2025-06-15 11:05:18 - MOUSE_LEFT_UP - X: 1624, Y: 914
